Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
65772e4bcfe2cc57a1e0bd69,5be95af71ca46b0001862746,APPROVED,2023-12-11T15:44:50.939000Z,2023-12-11T16:18:45.734000Z,2023-12-11T16:18:46.323000Z,2023-12-11T16:18:46.225890Z,2035.0,C1O1B8DE,1747,"German, English",48,Male,White,Germany,Germany,Germany,German,No,Full-Time,
65772e4de7696d2a96dad68d,653916355709faa03524b0df,APPROVED,2023-12-11T15:44:13.146000Z,2023-12-11T16:24:21.567000Z,2023-12-11T16:24:22.098000Z,2023-12-11T16:24:22.047653Z,2409.0,C1O1B8DE,45,"English, German",33,Male,White,Germany,Germany,Germany,German,No,Part-Time,
65772e5054cf1980b085939f,638e2654a069e9c741d21ce3,APPROVED,2023-12-11T15:44:29.165000Z,2023-12-11T16:16:06.671000Z,2023-12-11T16:16:09.223000Z,2023-12-11T16:16:07.244332Z,1898.0,C1O1B8DE,191,"English, German, Chinese, French, Other, Russian",26,Female,Asian,Kazakhstan,Germany,Kazakhstan,Russian,Yes,Unemployed (and job seeking),
65772e536d19335628963752,652d1a0830b934d1643b80c5,APPROVED,2023-12-11T15:53:08.306000Z,2023-12-11T16:28:34.328000Z,2023-12-11T16:28:34.841000Z,2023-12-11T16:28:34.783150Z,2127.0,C1O1B8DE,63,"German, English",32,Male,White,Germany,Germany,Germany,German,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",
65772e54cc94218991de234e,5d43c606773d8b00016eaa8a,APPROVED,2023-12-11T15:45:16.195000Z,2023-12-11T16:25:58.260000Z,2023-12-11T16:25:58.788000Z,2023-12-11T16:25:58.720313Z,2443.0,C1O1B8DE,1686,"German, English",51,Female,White,Germany,Germany,Germany,German,No,Part-Time,
65772e58b740a6e2d2bced12,63eb7c1abdbdf911ec1201ab,APPROVED,2023-12-11T15:44:41.205000Z,2023-12-11T16:20:08.073000Z,2023-12-11T16:20:08.648000Z,2023-12-11T16:20:08.585103Z,2127.0,C1O1B8DE,299,"English, German",24,Male,White,Germany,Germany,Germany,German,No,Full-Time,
65772e5ebde405e8cb728f42,65391c7ecf65866247606910,APPROVED,2023-12-11T15:44:30.463000Z,2023-12-11T16:11:42.836000Z,2023-12-11T16:11:43.749000Z,2023-12-11T16:11:43.661802Z,1633.0,C1O1B8DE,77,"English, German",32,Male,White,Germany,Germany,Germany,German,No,Part-Time,
65772e60552c07d98ac5db5a,631f3fde43831da4ae27754b,APPROVED,2023-12-11T15:44:36.821000Z,2023-12-11T16:01:14.428000Z,2023-12-11T16:01:15.183000Z,2023-12-11T16:01:15.126686Z,998.0,C1O1B8DE,356,"English, German",34,Female,White,Germany,Germany,Germany,German,No,Full-Time,
65772e6430d2ba5a3c78dcff,6516d4259c30f249ac643d4b,APPROVED,2023-12-11T15:45:57.634000Z,2023-12-11T16:18:05.478000Z,2023-12-11T16:18:06.259000Z,2023-12-11T16:18:06.171831Z,1928.0,C1O1B8DE,82,"English, German",29,Female,White,Germany,Germany,Germany,German,Yes,DATA_EXPIRED,
65772e67ff15e1055f38e8f8,6427068bce4fc1aa335ad025,APPROVED,2023-12-11T15:51:12.333000Z,2023-12-11T16:42:56.777000Z,2023-12-11T16:42:57.407000Z,2023-12-11T16:42:57.341925Z,3105.0,C1O1B8DE,305,"German, English",28,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED,
