CAM.x	participantCAM.x	id	text	value	comment	date.x	x_pos	y_pos	predefinedConcept	isDraggable	isDeletable.x	isTextChangeable	isActive.x	CAM.y	participantCAM.y	id.y	date.y	idending	intensity	agreement	isBidirectional	isDeletable.y	isActive.y
96328cf1-ed80-4289-8795-233d93caf8db	6053d1011605ac6f3164bc99	781785db-cf8c-4794-ae42-bb0a028d42b8	green new deal	2		2023-12-10T10:40:14Z	1004	170	FALSE	1	1	1	TRUE	96328cf1-ed80-4289-8795-233d93caf8db	6053d1011605ac6f3164bc99	89261abe-8581-414b-b090-414a14b07737	2023-12-10T10:40:42Z	7d808dd7-4459-45ee-a243-d543f57cd10f	3	1	0	1	TRUE
96328cf1-ed80-4289-8795-233d93caf8db	6053d1011605ac6f3164bc99	c11c166f-6a61-4d75-9075-b53b1d5c3198	green energy	3		2023-12-10T10:40:45Z	433	138	FALSE	1	1	1	TRUE	96328cf1-ed80-4289-8795-233d93caf8db	6053d1011605ac6f3164bc99	7559ffaf-c0b2-42d2-a9a9-d9e4be1c07c7	2023-12-10T10:46:48Z	e2e02817-70cb-4224-a412-6b9a740ea16d	9	0	0	1	TRUE
96328cf1-ed80-4289-8795-233d93caf8db	6053d1011605ac6f3164bc99	3024aab8-586e-4800-818c-56ca1fc1fc2c	regulation of companies	3	Es wird nicht genug getan. Aber es ist entscheidend. Denn sie setzen die meisten Kohlenstoffemissionen frei.	2023-12-10T10:41:43Z	663	83	FALSE	1	1	1	TRUE	96328cf1-ed80-4289-8795-233d93caf8db	6053d1011605ac6f3164bc99	789b5134-14cc-41b4-8f9c-cdfa6f7ab07a	2023-12-10T10:42:58Z	781785db-cf8c-4794-ae42-bb0a028d42b8	3	1	0	1	TRUE
96328cf1-ed80-4289-8795-233d93caf8db	6053d1011605ac6f3164bc99	3024aab8-586e-4800-818c-56ca1fc1fc2c	regulation of companies	3	Es wird nicht genug getan. Aber es ist entscheidend. Denn sie setzen die meisten Kohlenstoffemissionen frei.	2023-12-10T10:41:43Z	663	83	FALSE	1	1	1	TRUE	96328cf1-ed80-4289-8795-233d93caf8db	6053d1011605ac6f3164bc99	c10c4fe4-2446-4222-84a6-2dbf253e2dfa	2023-12-10T10:47:08Z	e2e02817-70cb-4224-a412-6b9a740ea16d	9	0	0	1	TRUE
96328cf1-ed80-4289-8795-233d93caf8db	6053d1011605ac6f3164bc99	ad61f72e-c759-45f9-b25e-eed62e07cf71	awareness raising	2	Manchmal können die schlechtesten Aussichten die Menschen lehren. Es kann ein Katalysator für uns sein, um besser zu werden.	2023-12-10T10:43:18Z	1045	285	FALSE	1	1	1	TRUE	96328cf1-ed80-4289-8795-233d93caf8db	6053d1011605ac6f3164bc99	5882a080-9fcb-467f-8983-41bf65098d5f	2023-12-10T10:45:32Z	02f294dc-7153-439d-b5a2-1e8f30df48b4	3	1	0	1	TRUE
96328cf1-ed80-4289-8795-233d93caf8db	6053d1011605ac6f3164bc99	e2e02817-70cb-4224-a412-6b9a740ea16d	disaster capitalism	-3	Viele Unternehmen machen sich dieses Desaster zunutze. Sie bieten gefalschte Lösungen an. Weil sie mehr Geld wollen.	2023-12-10T10:45:49Z	494	275	FALSE	1	1	1	TRUE	96328cf1-ed80-4289-8795-233d93caf8db	6053d1011605ac6f3164bc99	cc981c46-6a58-4f4e-852d-078ba86977e3	2023-12-10T10:49:00Z	62c0f1c2-1150-4c37-b06d-854cfa7db20a	9	1	0	1	TRUE
89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	99214e57-23b0-443d-9bcc-94fd4c45f210	climate change	3		2023-12-10T10:46:29Z	650	400	TRUE	0	0	0	TRUE	89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	b50286b4-614f-4bf3-b98c-a7803a3c5bb7	2023-12-10T10:51:08Z	44f2d3bf-be6c-4a5d-9db4-d860e97e4ed0	6	1	0	1	TRUE
89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	44f2d3bf-be6c-4a5d-9db4-d860e97e4ed0	crop yields	2		2023-12-10T10:47:43Z	771.5	327	FALSE	1	1	1	TRUE	89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	c08f05b8-5e87-4f63-9497-0601e4cc6a9f	2023-12-10T10:51:09Z	c95f119a-b700-4910-9375-f3cd357c0997	9	1	0	1	TRUE
89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	44f2d3bf-be6c-4a5d-9db4-d860e97e4ed0	crop yields	2		2023-12-10T10:47:43Z	771.5	327	FALSE	1	1	1	TRUE	89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	b8a2f5d6-4675-4ab7-aa5f-8046329f38a1	2023-12-10T10:52:19Z	ac978ace-15a6-4330-9b5f-edaf190c2800	6	0	0	1	TRUE
89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	bc82ab5e-7f58-44d7-adff-7c960f841ef6	extreme weather	-1		2023-12-10T10:49:26Z	768.5	487	FALSE	1	1	1	TRUE	89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	b7b70e57-df3a-45ff-8337-87cd3a56a1b8	2023-12-10T10:51:11Z	99214e57-23b0-443d-9bcc-94fd4c45f210	3	1	0	1	TRUE
89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	bc82ab5e-7f58-44d7-adff-7c960f841ef6	extreme weather	-1		2023-12-10T10:49:26Z	768.5	487	FALSE	1	1	1	TRUE	89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	0913fbb1-2fe5-4c30-9249-5477bd829446	2023-12-10T10:51:12Z	61d32b14-c275-4af4-910f-f2765f0a2102	9	1	0	1	TRUE
89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	bc82ab5e-7f58-44d7-adff-7c960f841ef6	extreme weather	-1		2023-12-10T10:49:26Z	768.5	487	FALSE	1	1	1	TRUE	89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	db1a94ab-446d-479c-ae49-ef5cdffdf56a	2023-12-10T10:51:34Z	0300bd60-ca1d-4ff6-99ba-41b511017b73	9	0	0	1	TRUE
89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	bc82ab5e-7f58-44d7-adff-7c960f841ef6	extreme weather	-1		2023-12-10T10:49:26Z	768.5	487	FALSE	1	1	1	TRUE	89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	ad77a518-3e13-4581-8b3d-05d85a6a816f	2023-12-10T10:53:03Z	91086341-aa81-4e3c-9678-46e118e983aa	9	0	0	1	TRUE
89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	ac978ace-15a6-4330-9b5f-edaf190c2800	food shortage	-3		2023-12-10T10:52:05Z	913.5	407	FALSE	1	1	1	TRUE	89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	3078f4cb-c0fe-4b39-b960-79912c6201a9	2023-12-10T10:55:29Z	46e175cb-ead3-40a8-94ee-479cae6d00ca	6	1	0	1	TRUE
89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	f3f9f5b7-732a-4808-bb63-531bf36e756f	hunger	-2		2023-12-10T10:53:08Z	1092.5	462	FALSE	1	1	1	TRUE	89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	078f9634-40de-4187-ba27-249d41051ee1	2023-12-10T10:53:14Z	ac978ace-15a6-4330-9b5f-edaf190c2800	6	1	0	1	TRUE
89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	f3f9f5b7-732a-4808-bb63-531bf36e756f	hunger	-2		2023-12-10T10:53:08Z	1092.5	462	FALSE	1	1	1	TRUE	89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	52b12ab9-a613-46dd-b674-6a7e236e164e	2023-12-10T10:55:21Z	46e175cb-ead3-40a8-94ee-479cae6d00ca	3	0	0	1	TRUE
89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	99930d60-03f7-43bd-9c3b-c8c975d54bbd	energy transformation	2	vermehrte Nutzung erneuerbarer Energiequellen	2023-12-10T10:53:34Z	528.5	301	FALSE	1	1	1	TRUE	89fab424-c113-46a2-a10f-aceb3b9f81e8	65465caa5dcdb76a16d563b3	bc204f77-f2db-40c0-a6ad-6e965ea7540c	2023-12-10T10:53:44Z	99214e57-23b0-443d-9bcc-94fd4c45f210	3	1	0	1	TRUE
