1.00000	-1.65899	0.13513	1.91828	
2.00000	-1.05742	0.17910	1.12647	
3.00000	-0.78651	-0.03369	1.01061	
4.00000	-1.13001	0.14829	1.24839	
5.00000	-1.15850	-0.03113	1.46944	
6.00000	-1.00783	-0.05613	1.30840	
7.00000	-0.64734	-0.11258	0.91960	
8.00000	-0.67702	-0.12830	0.97269	
