-2.70215549	-1.55891836	-1.04900607	-1.5110438	-1.41413267	-1.26939485	-1.004809678	-0.7818971705
1.11833029	0.74319839	1.48796607	1.5058092	1.29080166	0.09012841	-0.405163145	-0.7737157709
-0.96701555	-1.89810283	-1.04900607	-1.5110438	-1.41413267	-1.26939485	-0.880943589	-0.555125593
-0.94155951	-0.39406965	-0.44168254	1.5058092	-1.41413267	-0.54058058	-0.2374879	-0.2444823152
1.14585138	0.94697259	2.49059035	1.8609966	2.05405917	1.50830683	1.943171113	0.7514084817
-2.58207018	-1.55891836	-0.76138335	-1.5110438	-1.41413267	-1.26939485	-1.412374442	-1.4521079674
-0.9969806	0.29618431	0.16564098	0.2049487	-1.02876264	1.11457212	-0.430463245	-1.393088699
2.00460825	-1.65486295	-0.6915053	-0.5054261	-0.40071761	-0.24495114	-1.492360657	-1.4883476012
-2.48976759	-0.97649401	-1.04900607	-1.5110438	-1.12139847	-0.87566013	-1.412374442	-1.4521079674
-2.68236054	-1.31567848	-0.76138335	-1.5110438	-1.41413267	-0.97376541	-1.104602892	-1.0452230113
0.89075455	0.29618431	1.84546685	0.7954345	0.32744579	0.87759784	-0.378134907	0.5247800434
2.47040123	1.19021247	0.56094173	0.8324079	0.37002244	1.50830683	0.737345902	0.6757505303
1.28525742	0.29618431	0.49106367	0.1679752	-0.40071761	0.09012841	-1.275304217	-1.0886656783
0.7308093	0.94697259	1.84546685	0.8553789	1.3333783	1.01646684	-0.887615579	-1.0164092881
-0.46131639	-0.8686644	-0.37180449	-0.5054261	-0.40071761	-0.24495114	-0.209179052	-0.8622679214
-3.20859236	-1.89810283	-1.04900607	-1.5110438	-1.41413267	-1.26939485	-0.787822366	-0.4765528782
0.7434126	0.40401392	1.49368795	0.4772205	0.61269744	1.27133255	0.152030598	-0.7673695493
-0.12789571	-0.39406965	-1.04900607	-0.4454816	-0.35814097	-0.20550102	-0.480913387	-0.9109514072
-0.28709108	1.08238286	-0.40388258	0.1819776	0.26990406	0.0506783	0.867098755	0.8114139227
-2.55412394	-0.17841043	-1.04900607	-1.5110438	-1.41413267	-1.26939485	0.657359686	1.9770847931
-1.95702155	-0.15082977	-1.04900607	-0.8376425	-1.41413267	-1.26939485	-1.492360657	-1.4883476012
0.83321656	0.18835471	-1.04900607	-1.1558564	0.0347116	-1.26939485	-0.887546452	-1.4561595207
-1.9236324	-0.88054942	-0.76138335	-1.5110438	-1.41413267	-1.26939485	-0.437272484	-1.4521079674
-1.90426261	-1.89810283	0.17136287	-1.5110438	-1.41413267	-1.26939485	-0.781219502	-1.3342016878
0.43904917	0.64725381	1.16826526	2.1792105	1.29080166	1.50830683	1.98847807	1.9025069639
2.41138969	1.63722655	1.5956441	1.5287803	1.91884669	2.43464526	2.883728434	1.0472399938
-1.02348222	-1.21973389	-1.04900607	-0.4914237	-1.02876264	-0.24495114	-0.39443425	-0.979473397
-2.00201092	-0.96460898	-1.04900607	-0.8376425	0.2773866	0.09012841	0.058840247	0.5423714187
0.85905433	0.851028	1.52576604	0.5001916	1.6261125	1.17322727	1.15597321	1.5787587263
-2.85489691	-1.89810283	-1.04900607	-1.5110438	-1.41413267	-1.26939485	-1.412374442	-1.4883476012
0.49180811	-0.52947993	-1.04900607	0.514194	-0.01534759	1.01646684	-0.956872899	-0.3371692524
3.33122315	1.52939694	1.5956441	2.193213	1.6261125	2.43464526	0.483389676	0.6751508325
0.09433522	-0.8686644	-1.04900607	-1.1558564	-0.78608764	-1.26939485	0.760755234	0.0297745318
-2.52146781	-1.89810283	-1.04900607	-1.5110438	-1.41413267	-0.93431529	-1.275304217	-1.4883476012
1.8672182	0.05294443	0.52314176	0.1819776	1.29080166	0.0506783	-0.166469847	0.1274731286
1.69421043	0.16077404	1.45588798	0.5001916	2.01148252	1.90204154	0.464563409	-0.3969269194
1.17125276	0.29618431	0.81076448	0.8324079	-0.06540677	0.42520797	-1.310930436	-1.4006494291
-2.81779722	-0.62542451	-0.76138335	-1.5110438	-1.41413267	0.0506783	-0.859485799	-0.9557989211
2.07085769	0.3921289	0.81076448	-0.5194286	0.61269744	-1.26939485	-1.215194127	-1.2553160164
0.21791006	0.05294443	-0.47376063	-0.5054261	-0.6934518	-0.24495114	-0.522357244	-0.1045130489
-1.87553241	-1.21973389	-1.04900607	-1.5110438	-1.41413267	-1.26939485	-1.321659331	-1.1010169287
-1.59434461	0.25671862	0.4532637	0.1679752	-0.30808178	0.52331324	-1.295180343	-0.8988078264
-2.39534811	-1.21973389	-0.15405982	-1.1558564	-1.41413267	-1.26939485	-0.799523773	-0.9179371093
-1.22030897	-1.89810283	-1.04900607	-1.5110438	-1.41413267	-1.26939485	-1.492360657	-1.393088699
-2.68839494	-0.8686644	0.81076448	-0.5054261	-1.41413267	-0.54058058	0.30394753	0.6696282832
-1.01619247	-0.15082977	-1.04900607	-1.5110438	-1.41413267	-0.87566013	-1.392567443	-0.9908851733
-1.49700135	-1.11190428	-0.76138335	-0.1961808	-1.12139847	-0.48192542	-1.195318002	-0.6770700994
-0.15515236	-0.43353534	-0.47376063	-1.5110438	0.37002244	-0.54058058	-0.257364025	-0.2250765588
-2.02012254	-0.28624004	-0.08418177	-0.8466111	-0.73602845	0.0506783	-1.070971791	-1.3342016878
-2.89850241	-1.89810283	-0.76138335	-1.1558564	-1.41413267	-0.93431529	-1.492360657	-1.4883476012
0.75467452	0.05294443	1.84546685	-0.5054261	-0.06540677	-0.24495114	0.055168786	0.366848235
3.18779869	1.43345236	1.88326682	1.5287803	2.34679336	1.80393627	1.286595153	1.0592739
1.02830813	0.74319839	1.52576604	0.537165	1.29080166	1.50830683	-0.226649064	0.3364045705
-1.96555457	-0.63730953	0.77296451	-1.5110438	-1.41413267	-1.26939485	-0.083731298	-0.1309892988
-1.86635604	-1.89810283	-1.04900607	-1.5110438	-1.41413267	-0.97376541	-1.184658234	-1.0841407449
-1.42138308	-0.39406965	-1.04900607	-0.4454816	-1.41413267	-1.26939485	-1.215194127	-1.4404912139
-1.43052811	-1.65486295	-1.04900607	-1.1558564	-0.78608764	-1.26939485	-0.896693683	-1.0267032299
-0.15118019	-0.17841043	-0.08418177	0.2049487	0.2773866	1.46885671	0.533717306	1.6046756226
0.41437708	-0.49001424	-0.11625986	-1.1788274	-0.40071761	-1.26939485	-1.492360657	-1.2492968924
0.76627192	1.28615706	0.81076448	1.8240232	-0.06540677	0.09012841	-0.118240233	-0.0815440141
-1.97142545	0.29618431	-0.47376063	-0.82364	-1.41413267	-1.26939485	-1.252402011	-1.4883476012
-1.85134014	-0.63730953	-0.15405982	-0.82364	-1.41413267	-0.54058058	-0.257364025	-0.1350185621
0.90360731	-0.05488518	1.20034335	0.5511675	0.52006161	-0.87566013	-1.492360657	-1.0973796766
-2.63922645	-1.31567848	-0.76138335	-1.5110438	-1.41413267	-0.87566013	-0.739413683	-0.9750869705
3.28597215	0.87860867	2.45279038	2.5114269	2.63952755	1.84338638	-1.492360657	-1.2014405051
1.90680809	-0.39406965	0.02349626	0.1080307	0.65527409	-0.26415618	-1.401645547	0.3522359438
-0.89968919	-0.96460898	-0.0463818	-0.4824551	0.56263826	-0.54058058	-0.558463585	-0.8196579383
-0.22416204	0.14888901	-0.76138335	0.8693814	-1.41413267	0.72083741	-0.011929611	-1.009931806
2.72967719	0.29618431	-0.08418177	1.1735929	1.24074247	1.41020155	1.228231059	0.0154472417
0.084972	-1.55891836	-0.76138335	-1.1928299	-1.41413267	-0.54058058	-1.332388226	-1.1168919784
0.73869898	0.29618431	-0.08418177	-0.1732098	0.31996325	-0.24495114	-0.001846096	-0.6569682876
-0.21230302	1.08238286	1.81338876	1.1506218	0.70533327	0.48386312	-0.465273235	-0.5898371704
0.72291963	-0.15082977	1.81338876	0.5001916	1.29080166	0.48386312	-1.492360657	-1.4883476012
2.43727371	0.94697259	1.16826526	1.8609966	1.91884669	1.70583099	0.838899848	2.4750930041
-2.61213332	-1.16838318	-1.04900607	-0.82364	-1.02876264	-0.93431529	-1.412374442	-1.220156886
2.32909368	1.43345236	1.85118873	0.8693814	1.6261125	-0.24495114	0.620082676	0.2783248148
-1.23836874	-1.07243859	-0.44168254	-1.1788274	-0.40071761	-0.93431529	0.070686426	-0.0879153629
-1.3117295	0.87860867	2.17088954	-0.1732098	-1.41413267	-0.93431529	-1.401645547	-1.4883476012
0.19605289	0.3921289	0.49106367	-0.8376425	-0.74351099	-0.54058058	0.05628607	0.2645289876
-1.90405284	-0.8686644	0.20344095	-1.1558564	-1.02876264	-0.93431529	-1.332388226	-0.9831106491
-0.56764115	-0.73325412	-0.08418177	-0.5054261	-0.10798342	-0.5800307	-0.344598484	-0.3266221611
0.31418482	-0.28624004	-0.11625986	-0.4684526	-0.40071761	0.12957853	-1.104672019	-0.22674869
0.17494792	0.63536878	1.16826526	1.8609966	-0.06540677	-0.93431529	-1.230944221	-1.3390420632
2.93227671	0.29618431	1.84546685	1.5058092	1.6261125	1.80393627	-0.526028705	-0.5056470276
0.02113799	-0.15082977	-0.44168254	1.5058092	1.29080166	0.12957853	-0.682329674	-0.8619416382
0.46613948	0.46049282	-1.04900607	-0.2101832	-1.07882183	-0.93431529	-1.252402011	-1.4883476012
0.63311567	0.06482945	0.88064254	0.1679752	-0.06540677	0.77949256	1.201349294	-0.3555682559
0.69186276	-0.63730953	-1.04900607	1.8240232	-1.02876264	-0.26415618	-1.492360657	-1.4883476012
3.72429871	2.21965091	2.0952896	2.5114269	2.63952755	2.82837997	-1.284451448	-1.4883476012
1.14415964	-0.39406965	-0.76138335	-1.5110438	-0.78608764	-0.59923574	-1.007284918	-1.1368375076
-1.63106258	-1.31567848	-0.08418177	1.1875953	-0.40071761	0.12957853	-1.492360657	-1.4883476012
0.15705449	-0.39406965	0.16564098	-1.1928299	0.13469159	-0.59923574	-1.013201587	-1.1271567568
2.07520877	1.52939694	0.23551904	2.1562395	1.48341748	1.76448615	0.638346133	-0.2169856024
1.1931646	-0.28624004	-0.15405982	-0.5054261	-0.06540677	0.48386312	-1.131151007	-1.2491145897
0.91637412	0.14888901	2.81029116	1.1735929	0.90543163	1.70583099	-0.678383637	-1.4086640316
-3.25172645	-1.89810283	-1.04900607	-1.5110438	-1.41413267	-1.26939485	-1.412374442	-1.4883476012
-0.08846374	1.0548022	1.55784413	-0.1642412	1.91884669	0.83814772	0.788563474	-0.18884063
1.21274978	1.19021247	0.23551904	1.5058092	1.6261125	1.6064121	-0.189948307	0.5223601993
